0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
51,40,0.1,86,9,0.1,0.1
57,35,2,80,14,0.1,0.1
60,47,2,84,7,0.1,0.1
68,53,2,88,6,0.1,62
73,67,7,91,9,0.1,74
63,46,0,85,1,0.1,55
69,63,0,94,5,0.1,57
67,62,2,88,5,0.1,62
68,0.1,5,83,12,0.1,0.1
66,71,2,86,1,0.1,0.1
62,58,2,85,2,0.1,0.1
