0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,2,0.1,51,3,0.1,0.1
7,2,0.1,52,3,0.1,0.1
11,3,0.1,55,5,0.1,0.1
14,3,0.1,53,6,0.1,0.1
17,6,0.1,56,8,0.1,0.1
20,8,0,57,7,0.1,0.1
18,10,0,55,8,0.1,0.1
15,7,0,61,7,0.1,0.1
18,10,0,62,8,0.1,0.1
18,9,0,62,9,0.1,0.1
18,10,0,63,8,0.1,0.1
17,14,0,63,9,0.1,0.1
17,15,0,63,10,0.1,0.1
17,11,0,63,9,0.1,0.1
16,12,0,66,11,0.1,0.1
