5,2,0,43,0.1,5,12
7,2,0,44,0.1,4,16
10,2,0,44,0.1,4,19
12,3,0,44,0.1,4,17
14,3,0,46,0.1,3,18
17,4,0,48,0.1,3,19
20,4,0,49,0.1,3,20
23,4,0,52,0.1,3,24
25,5,0,53,0.1,3,27
27,6,0,54,0.1,3,30
28,7,0,54,0.1,5,26
27,8,0,53,0.1,6,21
28,10,0,55,0.1,5,20
30,12,1,55,0.1,5,18
35,16,1,0.1,0.1,0.1,0.1
35,16,1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
