0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,1,0,58,7,0.1,0.1
20,2,0,61,8,0.1,0.1
21,5,0,58,8,0.1,0.1
26,7,0,60,8,0.1,0.1
29,8,0,63,11,0.1,0.1
29,8,0,64,10,0.1,0.1
31,8,0,62,11,0.1,0.1
33,9,0,64,12,0.1,0.1
33,12,0,65,13,0.1,0.1
34,12,0,65,15,0.1,0.1
35,12,0,66,15,0.1,0.1
35,14,0,66,16,0.1,0.1
36,14,1,66,16,0.1,0.1
35,13,0,66,16,0.1,0.1
32,12,0,64,15,0.1,0.1
